tb	Rb
710.040000	0.636665
710.050000	0.636755
710.060000	0.636845
710.070000	0.636936
710.080000	0.637026
710.090000	0.637116
710.100000	0.637206
710.110000	0.637297
710.120000	0.637387
710.130000	0.637477
710.140000	0.637567
710.150000	0.637658
710.160000	0.637748
710.170000	0.637838
710.180000	0.637928
710.190000	0.638018
710.200000	0.638109
710.210000	0.638199
710.220000	0.638289
710.230000	0.638379
710.240000	0.638469
710.250000	0.638559
710.260000	0.638649
710.270000	0.638739
710.280000	0.638829
710.290000	0.638919
710.300000	0.639009
710.310000	0.639099
710.320000	0.639189
710.330000	0.639279
710.340000	0.639369
710.350000	0.639459
710.360000	0.639549
710.370000	0.639639
710.380000	0.639729
710.390000	0.639819
710.400000	0.639909
710.410000	0.639999
710.420000	0.640089
710.430000	0.640178
710.440000	0.640268
710.450000	0.640358
710.460000	0.640448
710.470000	0.640538
710.480000	0.640627
710.490000	0.640717
710.500000	0.640807
710.510000	0.640897
710.520000	0.640986
710.530000	0.641076
710.540000	0.641166
710.550000	0.641255
710.560000	0.641345
710.570000	0.641435
710.580000	0.641524
710.590000	0.641614
710.600000	0.641704
710.610000	0.641793
710.620000	0.641883
710.630000	0.641972
710.640000	0.642062
710.650000	0.642151
710.660000	0.642241
710.670000	0.642330
710.680000	0.642420
710.690000	0.642509
710.700000	0.642598
710.710000	0.642688
710.720000	0.642777
710.730000	0.642867
710.740000	0.642956
710.750000	0.643045
710.760000	0.643135
710.770000	0.643224
710.780000	0.643313
710.790000	0.643402
710.800000	0.643492
710.810000	0.643581
710.820000	0.643670
710.830000	0.643759
710.840000	0.643849
710.850000	0.643938
710.860000	0.644027
710.870000	0.644116
710.880000	0.644205
710.890000	0.644294
710.900000	0.644383
710.910000	0.644472
710.920000	0.644561
710.930000	0.644650
710.940000	0.644739
710.950000	0.644828
710.960000	0.644917
710.970000	0.645006
710.980000	0.645095
710.990000	0.645184
711.000000	0.645273
711.010000	0.645362
711.020000	0.645450
711.030000	0.645539
711.040000	0.645628
711.050000	0.645717
711.060000	0.645806
711.070000	0.645894
711.080000	0.645983
711.090000	0.646072
711.100000	0.646160
711.110000	0.646249
711.120000	0.646338
711.130000	0.646426
711.140000	0.646515
711.150000	0.646603
711.160000	0.646692
711.170000	0.646780
711.180000	0.646869
711.190000	0.646957
711.200000	0.647046
711.210000	0.647134
711.220000	0.647223
711.230000	0.647311
711.240000	0.647400
711.250000	0.647488
711.260000	0.647576
711.270000	0.647665
711.280000	0.647753
711.290000	0.647841
711.300000	0.647929
711.310000	0.648018
711.320000	0.648106
711.330000	0.648194
711.340000	0.648282
711.350000	0.648370
711.360000	0.648458
711.370000	0.648547
711.380000	0.648635
711.390000	0.648723
711.400000	0.648811
711.410000	0.648899
711.420000	0.648987
711.430000	0.649075
711.440000	0.649163
711.450000	0.649250
711.460000	0.649338
711.470000	0.649426
711.480000	0.649514
711.490000	0.649602
711.500000	0.649690
711.510000	0.649777
711.520000	0.649865
711.530000	0.649953
711.540000	0.650041
711.550000	0.650128
711.560000	0.650216
711.570000	0.650304
711.580000	0.650391
711.590000	0.650479
711.600000	0.650566
711.610000	0.650654
711.620000	0.650741
711.630000	0.650829
711.640000	0.650916
711.650000	0.651004
711.660000	0.651091
711.670000	0.651179
711.680000	0.651266
711.690000	0.651353
711.700000	0.651441
711.710000	0.651528
711.720000	0.651615
711.730000	0.651702
711.740000	0.651790
711.750000	0.651877
711.760000	0.651964
711.770000	0.652051
711.780000	0.652138
711.790000	0.652225
711.800000	0.652312
711.810000	0.652399
711.820000	0.652486
711.830000	0.652573
711.840000	0.652660
711.850000	0.652747
711.860000	0.652834
711.870000	0.652921
711.880000	0.653008
711.890000	0.653095
711.900000	0.653182
711.910000	0.653268
711.920000	0.653355
711.930000	0.653442
711.940000	0.653529
711.950000	0.653615
711.960000	0.653702
711.970000	0.653789
711.980000	0.653875
711.990000	0.653962
712.000000	0.654048
712.010000	0.654135
712.020000	0.654221
712.030000	0.654308
712.040000	0.654394
712.050000	0.654481
712.060000	0.654567
712.070000	0.654653
712.080000	0.654740
712.090000	0.654826
712.100000	0.654912
712.110000	0.654998
712.120000	0.655085
712.130000	0.655171
712.140000	0.655257
712.150000	0.655343
712.160000	0.655429
712.170000	0.655515
712.180000	0.655601
712.190000	0.655687
712.200000	0.655773
712.210000	0.655859
712.220000	0.655945
712.230000	0.656031
712.240000	0.656117
712.250000	0.656203
712.260000	0.656289
712.270000	0.656374
712.280000	0.656460
712.290000	0.656546
712.300000	0.656632
712.310000	0.656717
712.320000	0.656803
712.330000	0.656889
712.340000	0.656974
712.350000	0.657060
712.360000	0.657145
712.370000	0.657231
712.380000	0.657316
712.390000	0.657402
712.400000	0.657487
712.410000	0.657573
712.420000	0.657658
712.430000	0.657743
712.440000	0.657828
712.450000	0.657914
712.460000	0.657999
712.470000	0.658084
712.480000	0.658169
712.490000	0.658255
712.500000	0.658340
712.510000	0.658425
712.520000	0.658510
712.530000	0.658595
712.540000	0.658680
712.550000	0.658765
712.560000	0.658850
712.570000	0.658935
712.580000	0.659020
712.590000	0.659104
712.600000	0.659189
712.610000	0.659274
712.620000	0.659359
712.630000	0.659443
712.640000	0.659528
712.650000	0.659613
712.660000	0.659697
712.670000	0.659782
712.680000	0.659867
712.690000	0.659951
712.700000	0.660036
712.710000	0.660120
712.720000	0.660205
712.730000	0.660289
712.740000	0.660373
712.750000	0.660458
712.760000	0.660542
712.770000	0.660626
712.780000	0.660711
712.790000	0.660795
712.800000	0.660879
712.810000	0.660963
712.820000	0.661047
712.830000	0.661131
712.840000	0.661215
712.850000	0.661299
712.860000	0.661383
712.870000	0.661467
712.880000	0.661551
712.890000	0.661635
712.900000	0.661719
712.910000	0.661803
712.920000	0.661887
712.930000	0.661971
712.940000	0.662054
712.950000	0.662138
712.960000	0.662222
712.970000	0.662305
712.980000	0.662389
712.990000	0.662473
713.000000	0.662556
713.010000	0.662640
713.020000	0.662723
713.030000	0.662807
713.040000	0.662890
713.050000	0.662973
713.060000	0.663057
713.070000	0.663140
713.080000	0.663223
713.090000	0.663307
713.100000	0.663390
713.110000	0.663473
713.120000	0.663556
713.130000	0.663639
713.140000	0.663722
713.150000	0.663805
713.160000	0.663888
713.170000	0.663971
713.180000	0.664054
713.190000	0.664137
713.200000	0.664220
713.210000	0.664303
713.220000	0.664386
713.230000	0.664469
713.240000	0.664551
713.250000	0.664634
713.260000	0.664717
713.270000	0.664799
713.280000	0.664882
713.290000	0.664965
713.300000	0.665047
713.310000	0.665130
713.320000	0.665212
713.330000	0.665295
713.340000	0.665377
713.350000	0.665459
713.360000	0.665542
713.370000	0.665624
713.380000	0.665706
713.390000	0.665788
713.400000	0.665871
713.410000	0.665953
713.420000	0.666035
713.430000	0.666117
713.440000	0.666199
713.450000	0.666281
713.460000	0.666363
713.470000	0.666445
713.480000	0.666527
713.490000	0.666609
713.500000	0.666691
713.510000	0.666773
713.520000	0.666854
713.530000	0.666936
713.540000	0.667018
713.550000	0.667099
713.560000	0.667181
713.570000	0.667263
713.580000	0.667344
713.590000	0.667426
713.600000	0.667507
713.610000	0.667589
713.620000	0.667670
713.630000	0.667751
713.640000	0.667833
713.650000	0.667914
713.660000	0.667995
713.670000	0.668077
713.680000	0.668158
713.690000	0.668239
713.700000	0.668320
713.710000	0.668401
713.720000	0.668482
713.730000	0.668563
713.740000	0.668644
713.750000	0.668725
713.760000	0.668806
713.770000	0.668887
713.780000	0.668968
713.790000	0.669049
713.800000	0.669129
713.810000	0.669210
713.820000	0.669291
713.830000	0.669372
713.840000	0.669452
713.850000	0.669533
713.860000	0.669613
713.870000	0.669694
713.880000	0.669774
713.890000	0.669855
713.900000	0.669935
713.910000	0.670016
713.920000	0.670096
713.930000	0.670176
713.940000	0.670256
713.950000	0.670337
713.960000	0.670417
713.970000	0.670497
713.980000	0.670577
713.990000	0.670657
714.000000	0.670737
714.010000	0.670817
714.020000	0.670897
714.030000	0.670977
714.040000	0.671057
714.050000	0.671137
714.060000	0.671216
714.070000	0.671296
714.080000	0.671376
714.090000	0.671456
714.100000	0.671535
714.110000	0.671615
714.120000	0.671695
714.130000	0.671774
714.140000	0.671854
714.150000	0.671933
714.160000	0.672012
714.170000	0.672092
714.180000	0.672171
714.190000	0.672250
714.200000	0.672330
714.210000	0.672409
714.220000	0.672488
714.230000	0.672567
714.240000	0.672646
714.250000	0.672725
714.260000	0.672805
714.270000	0.672884
714.280000	0.672962
714.290000	0.673041
714.300000	0.673120
714.310000	0.673199
714.320000	0.673278
714.330000	0.673357
714.340000	0.673435
714.350000	0.673514
714.360000	0.673593
714.370000	0.673671
714.380000	0.673750
714.390000	0.673829
714.400000	0.673907
714.410000	0.673985
714.420000	0.674064
714.430000	0.674142
714.440000	0.674221
714.450000	0.674299
714.460000	0.674377
714.470000	0.674455
714.480000	0.674534
714.490000	0.674612
714.500000	0.674690
714.510000	0.674768
714.520000	0.674846
714.530000	0.674924
714.540000	0.675002
714.550000	0.675080
714.560000	0.675158
714.570000	0.675235
714.580000	0.675313
714.590000	0.675391
714.600000	0.675469
714.610000	0.675546
714.620000	0.675624
714.630000	0.675701
714.640000	0.675779
714.650000	0.675857
714.660000	0.675934
714.670000	0.676011
714.680000	0.676089
714.690000	0.676166
714.700000	0.676243
714.710000	0.676321
714.720000	0.676398
714.730000	0.676475
714.740000	0.676552
714.750000	0.676629
714.760000	0.676706
714.770000	0.676783
714.780000	0.676860
714.790000	0.676937
714.800000	0.677014
714.810000	0.677091
714.820000	0.677168
714.830000	0.677245
714.840000	0.677321
714.850000	0.677398
714.860000	0.677475
714.870000	0.677551
714.880000	0.677628
714.890000	0.677705
714.900000	0.677781
714.910000	0.677857
714.920000	0.677934
714.930000	0.678010
714.940000	0.678087
714.950000	0.678163
714.960000	0.678239
714.970000	0.678315
714.980000	0.678391
714.990000	0.678468
715.000000	0.678544
715.010000	0.678620
715.020000	0.678696
715.030000	0.678772
715.040000	0.678848
715.050000	0.678923
715.060000	0.678999
715.070000	0.679075
715.080000	0.679151
715.090000	0.679227
715.100000	0.679302
715.110000	0.679378
715.120000	0.679453
715.130000	0.679529
715.140000	0.679604
715.150000	0.679680
715.160000	0.679755
715.170000	0.679831
715.180000	0.679906
715.190000	0.679981
715.200000	0.680057
715.210000	0.680132
715.220000	0.680207
715.230000	0.680282
715.240000	0.680357
715.250000	0.680432
715.260000	0.680507
715.270000	0.680582
715.280000	0.680657
715.290000	0.680732
715.300000	0.680807
715.310000	0.680882
715.320000	0.680956
715.330000	0.681031
715.340000	0.681106
715.350000	0.681180
715.360000	0.681255
715.370000	0.681329
715.380000	0.681404
715.390000	0.681478
715.400000	0.681553
715.410000	0.681627
715.420000	0.681701
715.430000	0.681776
715.440000	0.681850
715.450000	0.681924
715.460000	0.681998
715.470000	0.682072
715.480000	0.682146
715.490000	0.682220
715.500000	0.682294
715.510000	0.682368
715.520000	0.682442
715.530000	0.682516
715.540000	0.682590
715.550000	0.682664
715.560000	0.682737
715.570000	0.682811
715.580000	0.682885
715.590000	0.682958
715.600000	0.683032
715.610000	0.683105
715.620000	0.683179
715.630000	0.683252
715.640000	0.683325
715.650000	0.683399
715.660000	0.683472
715.670000	0.683545
715.680000	0.683618
715.690000	0.683692
715.700000	0.683765
715.710000	0.683838
715.720000	0.683911
715.730000	0.683984
715.740000	0.684057
715.750000	0.684130
715.760000	0.684203
715.770000	0.684275
715.780000	0.684348
715.790000	0.684421
715.800000	0.684493
715.810000	0.684566
715.820000	0.684639
715.830000	0.684711
715.840000	0.684784
715.850000	0.684856
715.860000	0.684929
715.870000	0.685001
715.880000	0.685073
715.890000	0.685146
715.900000	0.685218
715.910000	0.685290
715.920000	0.685362
715.930000	0.685434
715.940000	0.685506
715.950000	0.685578
715.960000	0.685650
715.970000	0.685722
715.980000	0.685794
715.990000	0.685866
716.000000	0.685938
716.010000	0.686009
716.020000	0.686081
716.030000	0.686153
716.040000	0.686224
716.050000	0.686296
716.060000	0.686367
716.070000	0.686439
716.080000	0.686510
716.090000	0.686582
716.100000	0.686653
716.110000	0.686724
716.120000	0.686796
716.130000	0.686867
716.140000	0.686938
716.150000	0.687009
716.160000	0.687080
716.170000	0.687151
716.180000	0.687222
716.190000	0.687293
716.200000	0.687364
716.210000	0.687435
716.220000	0.687506
716.230000	0.687577
716.240000	0.687647
716.250000	0.687718
716.260000	0.687789
716.270000	0.687859
716.280000	0.687930
716.290000	0.688000
716.300000	0.688071
716.310000	0.688141
716.320000	0.688211
716.330000	0.688282
716.340000	0.688352
716.350000	0.688422
716.360000	0.688492
716.370000	0.688562
716.380000	0.688633
716.390000	0.688703
716.400000	0.688773
716.410000	0.688843
716.420000	0.688912
716.430000	0.688982
716.440000	0.689052
716.450000	0.689122
716.460000	0.689192
716.470000	0.689261
716.480000	0.689331
716.490000	0.689400
716.500000	0.689470
716.510000	0.689540
716.520000	0.689609
716.530000	0.689678
716.540000	0.689748
716.550000	0.689817
716.560000	0.689886
716.570000	0.689955
716.580000	0.690025
716.590000	0.690094
716.600000	0.690163
716.610000	0.690232
716.620000	0.690301
716.630000	0.690370
716.640000	0.690439
716.650000	0.690508
716.660000	0.690576
716.670000	0.690645
716.680000	0.690714
716.690000	0.690782
716.700000	0.690851
716.710000	0.690920
716.720000	0.690988
716.730000	0.691057
716.740000	0.691125
716.750000	0.691194
716.760000	0.691262
716.770000	0.691330
716.780000	0.691398
716.790000	0.691467
716.800000	0.691535
716.810000	0.691603
716.820000	0.691671
716.830000	0.691739
716.840000	0.691807
716.850000	0.691875
716.860000	0.691943
716.870000	0.692011
716.880000	0.692078
716.890000	0.692146
716.900000	0.692214
716.910000	0.692281
716.920000	0.692349
716.930000	0.692416
716.940000	0.692484
716.950000	0.692551
716.960000	0.692619
716.970000	0.692686
716.980000	0.692754
716.990000	0.692821
717.000000	0.692888
717.010000	0.692955
717.020000	0.693022
717.030000	0.693089
717.040000	0.693156
717.050000	0.693223
717.060000	0.693290
717.070000	0.693357
717.080000	0.693424
717.090000	0.693491
717.100000	0.693558
717.110000	0.693624
717.120000	0.693691
717.130000	0.693758
717.140000	0.693824
717.150000	0.693891
717.160000	0.693957
717.170000	0.694024
717.180000	0.694090
717.190000	0.694156
717.200000	0.694222
717.210000	0.694289
717.220000	0.694355
717.230000	0.694421
717.240000	0.694487
717.250000	0.694553
717.260000	0.694619
717.270000	0.694685
717.280000	0.694751
717.290000	0.694817
717.300000	0.694883
717.310000	0.694948
717.320000	0.695014
717.330000	0.695080
717.340000	0.695145
717.350000	0.695211
717.360000	0.695276
717.370000	0.695342
717.380000	0.695407
717.390000	0.695473
717.400000	0.695538
717.410000	0.695603
717.420000	0.695668
717.430000	0.695734
717.440000	0.695799
717.450000	0.695864
717.460000	0.695929
717.470000	0.695994
717.480000	0.696059
717.490000	0.696124
717.500000	0.696189
717.510000	0.696253
717.520000	0.696318
717.530000	0.696383
717.540000	0.696447
717.550000	0.696512
717.560000	0.696577
717.570000	0.696641
717.580000	0.696705
717.590000	0.696770
717.600000	0.696834
717.610000	0.696899
717.620000	0.696963
717.630000	0.697027
717.640000	0.697091
717.650000	0.697155
717.660000	0.697219
717.670000	0.697283
717.680000	0.697347
717.690000	0.697411
717.700000	0.697475
717.710000	0.697539
717.720000	0.697603
717.730000	0.697666
717.740000	0.697730
717.750000	0.697794
717.760000	0.697857
717.770000	0.697921
717.780000	0.697984
717.790000	0.698048
717.800000	0.698111
717.810000	0.698175
717.820000	0.698238
717.830000	0.698301
717.840000	0.698364
717.850000	0.698427
717.860000	0.698490
717.870000	0.698554
717.880000	0.698616
717.890000	0.698679
717.900000	0.698742
717.910000	0.698805
717.920000	0.698868
717.930000	0.698931
717.940000	0.698993
717.950000	0.699056
717.960000	0.699119
717.970000	0.699181
717.980000	0.699244
717.990000	0.699306
718.000000	0.699369
718.010000	0.699431
718.020000	0.699493
718.030000	0.699555
718.040000	0.699618
718.050000	0.699680
718.060000	0.699742
718.070000	0.699804
718.080000	0.699866
718.090000	0.699928
718.100000	0.699990
718.110000	0.700052
718.120000	0.700114
718.130000	0.700175
718.140000	0.700237
718.150000	0.700299
718.160000	0.700360
718.170000	0.700422
718.180000	0.700483
718.190000	0.700545
718.200000	0.700606
718.210000	0.700668
718.220000	0.700729
718.230000	0.700790
718.240000	0.700851
718.250000	0.700913
718.260000	0.700974
718.270000	0.701035
718.280000	0.701096
718.290000	0.701157
718.300000	0.701218
718.310000	0.701279
718.320000	0.701339
718.330000	0.701400
718.340000	0.701461
718.350000	0.701521
718.360000	0.701582
718.370000	0.701643
718.380000	0.701703
718.390000	0.701764
718.400000	0.701824
718.410000	0.701884
718.420000	0.701945
718.430000	0.702005
718.440000	0.702065
718.450000	0.702125
718.460000	0.702185
718.470000	0.702246
718.480000	0.702306
718.490000	0.702366
718.500000	0.702425
718.510000	0.702485
718.520000	0.702545
718.530000	0.702605
718.540000	0.702665
