tb	Rc
713.480000	0.731413
713.490000	0.731401
713.500000	0.731389
713.510000	0.731378
713.520000	0.731366
713.530000	0.731354
713.540000	0.731342
713.550000	0.731330
713.560000	0.731318
713.570000	0.731306
713.580000	0.731294
713.590000	0.731282
713.600000	0.731271
713.610000	0.731259
713.620000	0.731247
713.630000	0.731235
713.640000	0.731223
713.650000	0.731211
713.660000	0.731199
713.670000	0.731187
713.680000	0.731175
713.690000	0.731164
713.700000	0.731152
713.710000	0.731140
713.720000	0.731128
713.730000	0.731116
713.740000	0.731104
713.750000	0.731092
713.760000	0.731081
713.770000	0.731069
713.780000	0.731057
713.790000	0.731045
713.800000	0.731033
713.810000	0.731021
713.820000	0.731009
713.830000	0.730998
713.840000	0.730986
713.850000	0.730974
713.860000	0.730962
713.870000	0.730950
713.880000	0.730938
713.890000	0.730926
713.900000	0.730915
713.910000	0.730903
713.920000	0.730891
713.930000	0.730879
713.940000	0.730867
713.950000	0.730855
713.960000	0.730843
713.970000	0.730832
713.980000	0.730820
713.990000	0.730808
714.000000	0.730796
714.010000	0.730784
714.020000	0.730772
714.030000	0.730761
714.040000	0.730749
714.050000	0.730737
714.060000	0.730725
714.070000	0.730713
714.080000	0.730701
714.090000	0.730690
714.100000	0.730678
714.110000	0.730666
714.120000	0.730654
714.130000	0.730642
714.140000	0.730630
714.150000	0.730619
714.160000	0.730607
714.170000	0.730595
714.180000	0.730583
714.190000	0.730571
714.200000	0.730560
714.210000	0.730548
714.220000	0.730536
714.230000	0.730524
714.240000	0.730512
714.250000	0.730501
714.260000	0.730489
714.270000	0.730477
714.280000	0.730465
714.290000	0.730453
714.300000	0.730442
714.310000	0.730430
714.320000	0.730418
714.330000	0.730406
714.340000	0.730394
714.350000	0.730383
714.360000	0.730371
714.370000	0.730359
714.380000	0.730347
714.390000	0.730335
714.400000	0.730324
714.410000	0.730312
714.420000	0.730300
714.430000	0.730288
714.440000	0.730276
714.450000	0.730265
714.460000	0.730253
714.470000	0.730241
714.480000	0.730229
714.490000	0.730217
714.500000	0.730206
714.510000	0.730194
714.520000	0.730182
714.530000	0.730170
714.540000	0.730159
714.550000	0.730147
714.560000	0.730135
714.570000	0.730123
714.580000	0.730112
714.590000	0.730100
714.600000	0.730088
714.610000	0.730076
714.620000	0.730064
714.630000	0.730053
714.640000	0.730041
714.650000	0.730029
714.660000	0.730017
714.670000	0.730006
714.680000	0.729994
714.690000	0.729982
714.700000	0.729970
714.710000	0.729959
714.720000	0.729947
714.730000	0.729935
714.740000	0.729923
714.750000	0.729912
714.760000	0.729900
714.770000	0.729888
714.780000	0.729876
714.790000	0.729865
714.800000	0.729853
714.810000	0.729841
714.820000	0.729829
714.830000	0.729818
714.840000	0.729806
714.850000	0.729794
714.860000	0.729782
714.870000	0.729771
714.880000	0.729759
714.890000	0.729747
714.900000	0.729736
714.910000	0.729724
714.920000	0.729712
714.930000	0.729700
714.940000	0.729689
714.950000	0.729677
714.960000	0.729665
714.970000	0.729653
714.980000	0.729642
714.990000	0.729630
715.000000	0.729618
715.010000	0.729607
715.020000	0.729595
715.030000	0.729583
715.040000	0.729571
715.050000	0.729560
715.060000	0.729548
715.070000	0.729536
715.080000	0.729525
715.090000	0.729513
715.100000	0.729501
715.110000	0.729489
715.120000	0.729478
715.130000	0.729466
715.140000	0.729454
715.150000	0.729443
715.160000	0.729431
715.170000	0.729419
715.180000	0.729407
715.190000	0.729396
715.200000	0.729384
715.210000	0.729372
715.220000	0.729361
715.230000	0.729349
715.240000	0.729337
715.250000	0.729326
715.260000	0.729314
715.270000	0.729302
715.280000	0.729291
715.290000	0.729279
715.300000	0.729267
715.310000	0.729255
715.320000	0.729244
715.330000	0.729232
715.340000	0.729220
715.350000	0.729209
715.360000	0.729197
715.370000	0.729185
715.380000	0.729174
715.390000	0.729162
715.400000	0.729150
715.410000	0.729139
715.420000	0.729127
715.430000	0.729115
715.440000	0.729104
715.450000	0.729092
715.460000	0.729080
715.470000	0.729069
715.480000	0.729057
715.490000	0.729045
715.500000	0.729034
715.510000	0.729022
715.520000	0.729010
715.530000	0.728999
715.540000	0.728987
715.550000	0.728975
715.560000	0.728964
715.570000	0.728952
715.580000	0.728940
715.590000	0.728929
715.600000	0.728917
715.610000	0.728905
715.620000	0.728894
715.630000	0.728882
715.640000	0.728871
715.650000	0.728859
715.660000	0.728847
715.670000	0.728836
715.680000	0.728824
715.690000	0.728812
715.700000	0.728801
715.710000	0.728789
715.720000	0.728777
715.730000	0.728766
715.740000	0.728754
715.750000	0.728743
715.760000	0.728731
715.770000	0.728719
715.780000	0.728708
715.790000	0.728696
715.800000	0.728684
715.810000	0.728673
715.820000	0.728661
715.830000	0.728649
715.840000	0.728638
715.850000	0.728626
715.860000	0.728615
715.870000	0.728603
715.880000	0.728591
715.890000	0.728580
715.900000	0.728568
715.910000	0.728557
715.920000	0.728545
715.930000	0.728533
715.940000	0.728522
715.950000	0.728510
715.960000	0.728498
715.970000	0.728487
715.980000	0.728475
715.990000	0.728464
716.000000	0.728452
716.010000	0.728440
716.020000	0.728429
716.030000	0.728417
716.040000	0.728406
716.050000	0.728394
716.060000	0.728382
716.070000	0.728371
716.080000	0.728359
716.090000	0.728348
716.100000	0.728336
716.110000	0.728324
716.120000	0.728313
716.130000	0.728301
716.140000	0.728290
716.150000	0.728278
716.160000	0.728267
716.170000	0.728255
716.180000	0.728243
716.190000	0.728232
716.200000	0.728220
716.210000	0.728209
716.220000	0.728197
716.230000	0.728185
716.240000	0.728174
716.250000	0.728162
716.260000	0.728151
716.270000	0.728139
716.280000	0.728128
716.290000	0.728116
716.300000	0.728104
716.310000	0.728093
716.320000	0.728081
716.330000	0.728070
716.340000	0.728058
716.350000	0.728047
716.360000	0.728035
716.370000	0.728024
716.380000	0.728012
716.390000	0.728000
716.400000	0.727989
716.410000	0.727977
716.420000	0.727966
716.430000	0.727954
716.440000	0.727943
716.450000	0.727931
716.460000	0.727920
716.470000	0.727908
716.480000	0.727896
716.490000	0.727885
716.500000	0.727873
716.510000	0.727862
716.520000	0.727850
716.530000	0.727839
716.540000	0.727827
716.550000	0.727816
716.560000	0.727804
716.570000	0.727793
716.580000	0.727781
716.590000	0.727769
716.600000	0.727758
716.610000	0.727746
716.620000	0.727735
716.630000	0.727723
716.640000	0.727712
716.650000	0.727700
716.660000	0.727689
716.670000	0.727677
716.680000	0.727666
716.690000	0.727654
716.700000	0.727643
716.710000	0.727631
716.720000	0.727620
716.730000	0.727608
716.740000	0.727597
716.750000	0.727585
716.760000	0.727574
716.770000	0.727562
716.780000	0.727550
716.790000	0.727539
716.800000	0.727527
716.810000	0.727516
716.820000	0.727504
716.830000	0.727493
716.840000	0.727481
716.850000	0.727470
716.860000	0.727458
716.870000	0.727447
716.880000	0.727435
716.890000	0.727424
716.900000	0.727412
716.910000	0.727401
716.920000	0.727389
716.930000	0.727378
716.940000	0.727366
716.950000	0.727355
716.960000	0.727343
716.970000	0.727332
716.980000	0.727320
716.990000	0.727309
717.000000	0.727297
717.010000	0.727286
717.020000	0.727274
717.030000	0.727263
717.040000	0.727252
717.050000	0.727240
717.060000	0.727229
717.070000	0.727217
717.080000	0.727206
717.090000	0.727194
717.100000	0.727183
717.110000	0.727171
717.120000	0.727160
717.130000	0.727148
717.140000	0.727137
717.150000	0.727125
717.160000	0.727114
717.170000	0.727102
717.180000	0.727091
717.190000	0.727079
717.200000	0.727068
717.210000	0.727056
717.220000	0.727045
717.230000	0.727034
717.240000	0.727022
717.250000	0.727011
717.260000	0.726999
717.270000	0.726988
717.280000	0.726976
717.290000	0.726965
717.300000	0.726953
717.310000	0.726942
717.320000	0.726930
717.330000	0.726919
717.340000	0.726908
717.350000	0.726896
717.360000	0.726885
717.370000	0.726873
717.380000	0.726862
717.390000	0.726850
717.400000	0.726839
717.410000	0.726827
717.420000	0.726816
717.430000	0.726805
717.440000	0.726793
717.450000	0.726782
717.460000	0.726770
717.470000	0.726759
717.480000	0.726747
717.490000	0.726736
717.500000	0.726724
717.510000	0.726713
717.520000	0.726702
717.530000	0.726690
717.540000	0.726679
717.550000	0.726667
717.560000	0.726656
717.570000	0.726644
717.580000	0.726633
717.590000	0.726622
717.600000	0.726610
717.610000	0.726599
717.620000	0.726587
717.630000	0.726576
717.640000	0.726565
717.650000	0.726553
717.660000	0.726542
717.670000	0.726530
717.680000	0.726519
717.690000	0.726507
717.700000	0.726496
717.710000	0.726485
717.720000	0.726473
717.730000	0.726462
717.740000	0.726450
717.750000	0.726439
717.760000	0.726428
717.770000	0.726416
717.780000	0.726405
717.790000	0.726393
717.800000	0.726382
717.810000	0.726371
717.820000	0.726359
717.830000	0.726348
717.840000	0.726336
717.850000	0.726325
717.860000	0.726314
717.870000	0.726302
717.880000	0.726291
717.890000	0.726280
717.900000	0.726268
717.910000	0.726257
717.920000	0.726245
717.930000	0.726234
717.940000	0.726223
717.950000	0.726211
717.960000	0.726200
717.970000	0.726188
717.980000	0.726177
717.990000	0.726166
718.000000	0.726154
718.010000	0.726143
718.020000	0.726132
718.030000	0.726120
718.040000	0.726109
718.050000	0.726097
718.060000	0.726086
718.070000	0.726075
718.080000	0.726063
718.090000	0.726052
718.100000	0.726041
718.110000	0.726029
718.120000	0.726018
718.130000	0.726007
718.140000	0.725995
718.150000	0.725984
718.160000	0.725972
718.170000	0.725961
718.180000	0.725950
718.190000	0.725938
718.200000	0.725927
718.210000	0.725916
718.220000	0.725904
718.230000	0.725893
718.240000	0.725882
718.250000	0.725870
718.260000	0.725859
718.270000	0.725848
718.280000	0.725836
718.290000	0.725825
718.300000	0.725814
718.310000	0.725802
718.320000	0.725791
718.330000	0.725780
718.340000	0.725768
718.350000	0.725757
718.360000	0.725746
718.370000	0.725734
718.380000	0.725723
718.390000	0.725712
718.400000	0.725700
718.410000	0.725689
718.420000	0.725678
718.430000	0.725666
718.440000	0.725655
718.450000	0.725644
718.460000	0.725632
718.470000	0.725621
718.480000	0.725610
718.490000	0.725598
718.500000	0.725587
718.510000	0.725576
718.520000	0.725564
718.530000	0.725553
718.540000	0.725542
718.550000	0.725530
718.560000	0.725519
718.570000	0.725508
718.580000	0.725497
718.590000	0.725485
718.600000	0.725474
718.610000	0.725463
718.620000	0.725451
718.630000	0.725440
718.640000	0.725429
718.650000	0.725417
718.660000	0.725406
718.670000	0.725395
718.680000	0.725384
718.690000	0.725372
718.700000	0.725361
718.710000	0.725350
718.720000	0.725338
718.730000	0.725327
718.740000	0.725316
718.750000	0.725305
718.760000	0.725293
718.770000	0.725282
718.780000	0.725271
718.790000	0.725259
718.800000	0.725248
718.810000	0.725237
718.820000	0.725226
718.830000	0.725214
718.840000	0.725203
718.850000	0.725192
718.860000	0.725180
718.870000	0.725169
718.880000	0.725158
718.890000	0.725147
718.900000	0.725135
718.910000	0.725124
718.920000	0.725113
718.930000	0.725102
718.940000	0.725090
718.950000	0.725079
718.960000	0.725068
718.970000	0.725056
718.980000	0.725045
718.990000	0.725034
719.000000	0.725023
719.010000	0.725011
719.020000	0.725000
719.030000	0.724989
719.040000	0.724978
719.050000	0.724966
719.060000	0.724955
719.070000	0.724944
719.080000	0.724933
719.090000	0.724921
719.100000	0.724910
719.110000	0.724899
719.120000	0.724888
719.130000	0.724876
719.140000	0.724865
719.150000	0.724854
719.160000	0.724843
719.170000	0.724831
719.180000	0.724820
719.190000	0.724809
719.200000	0.724798
719.210000	0.724786
719.220000	0.724775
719.230000	0.724764
719.240000	0.724753
719.250000	0.724742
719.260000	0.724730
719.270000	0.724719
719.280000	0.724708
719.290000	0.724697
719.300000	0.724685
719.310000	0.724674
719.320000	0.724663
719.330000	0.724652
719.340000	0.724640
719.350000	0.724629
719.360000	0.724618
719.370000	0.724607
719.380000	0.724596
719.390000	0.724584
719.400000	0.724573
719.410000	0.724562
719.420000	0.724551
719.430000	0.724540
719.440000	0.724528
719.450000	0.724517
719.460000	0.724506
719.470000	0.724495
719.480000	0.724484
719.490000	0.724472
719.500000	0.724461
719.510000	0.724450
719.520000	0.724439
719.530000	0.724427
719.540000	0.724416
719.550000	0.724405
719.560000	0.724394
719.570000	0.724383
719.580000	0.724372
719.590000	0.724360
719.600000	0.724349
719.610000	0.724338
719.620000	0.724327
719.630000	0.724316
719.640000	0.724304
719.650000	0.724293
719.660000	0.724282
719.670000	0.724271
719.680000	0.724260
719.690000	0.724248
719.700000	0.724237
719.710000	0.724226
719.720000	0.724215
719.730000	0.724204
719.740000	0.724193
719.750000	0.724181
719.760000	0.724170
719.770000	0.724159
719.780000	0.724148
719.790000	0.724137
719.800000	0.724126
719.810000	0.724114
719.820000	0.724103
719.830000	0.724092
719.840000	0.724081
719.850000	0.724070
719.860000	0.724059
719.870000	0.724047
719.880000	0.724036
719.890000	0.724025
719.900000	0.724014
719.910000	0.724003
719.920000	0.723992
719.930000	0.723980
719.940000	0.723969
719.950000	0.723958
719.960000	0.723947
719.970000	0.723936
719.980000	0.723925
719.990000	0.723914
720.000000	0.723902
720.010000	0.723891
720.020000	0.723880
720.030000	0.723869
720.040000	0.723858
720.050000	0.723847
720.060000	0.723836
720.070000	0.723824
720.080000	0.723813
720.090000	0.723802
720.100000	0.723791
720.110000	0.723780
720.120000	0.723769
720.130000	0.723758
720.140000	0.723746
720.150000	0.723735
720.160000	0.723724
720.170000	0.723713
720.180000	0.723702
720.190000	0.723691
720.200000	0.723680
720.210000	0.723669
720.220000	0.723657
720.230000	0.723646
720.240000	0.723635
720.250000	0.723624
720.260000	0.723613
720.270000	0.723602
720.280000	0.723591
720.290000	0.723580
720.300000	0.723569
720.310000	0.723557
720.320000	0.723546
720.330000	0.723535
720.340000	0.723524
720.350000	0.723513
720.360000	0.723502
720.370000	0.723491
720.380000	0.723480
720.390000	0.723469
720.400000	0.723457
720.410000	0.723446
720.420000	0.723435
720.430000	0.723424
720.440000	0.723413
720.450000	0.723402
720.460000	0.723391
720.470000	0.723380
720.480000	0.723369
720.490000	0.723358
720.500000	0.723347
720.510000	0.723335
720.520000	0.723324
720.530000	0.723313
720.540000	0.723302
720.550000	0.723291
720.560000	0.723280
720.570000	0.723269
720.580000	0.723258
720.590000	0.723247
720.600000	0.723236
720.610000	0.723225
720.620000	0.723214
720.630000	0.723202
720.640000	0.723191
720.650000	0.723180
720.660000	0.723169
720.670000	0.723158
720.680000	0.723147
720.690000	0.723136
720.700000	0.723125
720.710000	0.723114
720.720000	0.723103
720.730000	0.723092
720.740000	0.723081
720.750000	0.723070
720.760000	0.723059
720.770000	0.723048
720.780000	0.723036
720.790000	0.723025
720.800000	0.723014
720.810000	0.723003
720.820000	0.722992
720.830000	0.722981
720.840000	0.722970
720.850000	0.722959
720.860000	0.722948
720.870000	0.722937
720.880000	0.722926
720.890000	0.722915
720.900000	0.722904
720.910000	0.722893
720.920000	0.722882
720.930000	0.722871
720.940000	0.722860
720.950000	0.722849
720.960000	0.722838
720.970000	0.722827
720.980000	0.722816
720.990000	0.722805
721.000000	0.722793
721.010000	0.722782
721.020000	0.722771
721.030000	0.722760
721.040000	0.722749
721.050000	0.722738
721.060000	0.722727
721.070000	0.722716
721.080000	0.722705
721.090000	0.722694
721.100000	0.722683
721.110000	0.722672
721.120000	0.722661
721.130000	0.722650
721.140000	0.722639
721.150000	0.722628
721.160000	0.722617
721.170000	0.722606
721.180000	0.722595
721.190000	0.722584
721.200000	0.722573
721.210000	0.722562
721.220000	0.722551
721.230000	0.722540
721.240000	0.722529
721.250000	0.722518
721.260000	0.722507
721.270000	0.722496
721.280000	0.722485
721.290000	0.722474
721.300000	0.722463
721.310000	0.722452
721.320000	0.722441
721.330000	0.722430
721.340000	0.722419
721.350000	0.722408
721.360000	0.722397
721.370000	0.722386
721.380000	0.722375
721.390000	0.722364
721.400000	0.722353
721.410000	0.722342
721.420000	0.722331
721.430000	0.722320
721.440000	0.722309
721.450000	0.722298
721.460000	0.722287
721.470000	0.722276
721.480000	0.722265
721.490000	0.722254
721.500000	0.722243
721.510000	0.722232
721.520000	0.722221
721.530000	0.722210
721.540000	0.722199
721.550000	0.722188
721.560000	0.722177
721.570000	0.722166
721.580000	0.722156
721.590000	0.722145
721.600000	0.722134
721.610000	0.722123
721.620000	0.722112
721.630000	0.722101
721.640000	0.722090
721.650000	0.722079
721.660000	0.722068
721.670000	0.722057
721.680000	0.722046
721.690000	0.722035
721.700000	0.722024
721.710000	0.722013
721.720000	0.722002
721.730000	0.721991
721.740000	0.721980
721.750000	0.721969
721.760000	0.721958
721.770000	0.721947
721.780000	0.721936
721.790000	0.721925
721.800000	0.721915
721.810000	0.721904
721.820000	0.721893
721.830000	0.721882
721.840000	0.721871
721.850000	0.721860
721.860000	0.721849
721.870000	0.721838
721.880000	0.721827
721.890000	0.721816
721.900000	0.721805
721.910000	0.721794
721.920000	0.721783
721.930000	0.721772
721.940000	0.721761
721.950000	0.721751
721.960000	0.721740
721.970000	0.721729
721.980000	0.721718
